user_id,name,age,country,email,gender,product,category,amount,payment_method,device,transaction_time,is_fraud
502c1cc8-a9f4-4a00-aead-e0e4421ee524,Vitomir Cvetković,66,Serbia,vitomir.cvetkovic@example.com,male,Solid Gold Petite Micropave ,jewelery,185.41,Credit Card,Unknown,2025-07-22 11:00:36,1
9f56f441-9111-4d3f-a8f1-4a774ae810b8,Lila Renaud,79,France,lila.renaud@example.com,female,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,549.36,Debit Card,Macbook,2025-07-29 09:41:36,1
91a0ed29-e78d-4cdf-a65e-59c98e6f112a,Yudit Lavreckiy,63,Ukraine,yudit.lavreckiy@example.com,female,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,94.92,Credit Card,iPhone 13,2025-08-06 03:42:36,0
c38b61bd-f662-403c-ba34-29ee5de9f13e,مهدي سالاری,47,Iran,mhdy.slry@example.com,male,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,21.92,UPI,Macbook,2025-07-27 11:43:36,0
588302ba-b7ab-48ef-8e3f-e7992e9ee44e,Wera Kowalewski,31,Germany,wera.kowalewski@example.com,female,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,46.82,Netbanking,Macbook,2025-08-02 09:05:36,0
43215082-b2fa-41fb-ab19-0f0b023400ff,Camille Barnaby,77,Canada,camille.barnaby@example.com,female,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1186.73,Netbanking,Unknown,2025-07-26 15:44:36,1
e4561dbd-e394-41c5-bff7-cf1927f44e6d,Louison Giraud,38,France,louison.giraud@example.com,male,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,13.04,Unknown,Android Samsung,2025-07-23 19:06:36,1
60b1885a-5f3c-469e-8a07-1f7b9cbe5e6b,Alfred Rodriquez,46,Australia,alfred.rodriquez@example.com,male,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,11.12,Debit Card,Unknown,2025-07-29 04:48:36,1
ef7ffe06-668b-4e14-aacf-23ec3d55fdd5,Adiles Freitas,68,Brazil,adiles.freitas@example.com,female,Mens Cotton Jacket,men's clothing,60.8,Debit Card,Macbook,2025-08-07 07:20:36,0
f03910d3-4227-4387-a489-63380b001be5,Bertha Cox,78,United States,bertha.cox@example.com,female,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,603.61,Credit Card,iPhone 13,2025-08-05 03:33:36,1
91b2c954-a2af-431f-85c5-df90a8e755b3,Enoque Lima,35,Brazil,enoque.lima@example.com,male,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,44.36,Unknown,Windows PC,2025-07-23 00:02:36,1
24ecefbd-9e36-43f5-980b-2f4416aa751b,Lucille Lane,31,Australia,lucille.lane@example.com,female,Mens Casual Slim Fit,men's clothing,15.54,Debit Card,iPhone 13,2025-07-18 00:21:36,0
967f5dec-9efe-4e43-8c3e-880f472a7fc4,Parth Prajapati,40,India,parth.prajapati@example.com,male,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,36.4,Credit Card,Android Samsung,2025-08-14 09:21:36,0
a15f62ae-dfce-46a7-913e-4ad81b9d7faa,Reinaldo Fogaça,74,Brazil,reinaldo.fogaca@example.com,male,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,25.89,Debit Card,Unknown,2025-08-09 01:33:36,1
88cd91d5-361c-4fdc-9d95-cc69f18171f5,Vorotislav Chayka Roman,58,Ukraine,vorotislav.chaykaroman@example.com,male,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,137.3,Unknown,Windows PC,2025-08-13 21:54:36,1
b151b6e6-0736-47c1-8eca-3b859640df48,Abitha Banerjee,64,India,abitha.banerjee@example.com,female,White Gold Plated Princess,jewelery,9.3,UPI,Macbook,2025-07-27 08:06:36,0
b151b6e6-0736-47c1-8eca-3b859640df48,Abitha Banerjee,64,India,abitha.banerjee@example.com,female,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,148.55,Unknown,Android Samsung,2025-07-28 13:43:36,1
52c53958-67e4-4088-9cf2-c0e7da803ca1,Hanna Armstrong,78,Ireland,hanna.armstrong@example.com,female,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,28.93,Unknown,Macbook,2025-08-11 08:56:36,1
c38b61bd-f662-403c-ba34-29ee5de9f13e,مهدي سالاری,47,Iran,mhdy.slry@example.com,male,Mens Cotton Jacket,men's clothing,70.11,Netbanking,Android Samsung,2025-08-04 19:04:36,0
4254148c-124d-4e1b-8ab9-0d194794faef,Alta Gracia Roque,30,Mexico,altagracia.roque@example.com,female,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,804.82,Debit Card,Android Samsung,2025-08-12 01:37:36,1
3746ae46-68d5-417a-af20-2cb4817c7099,Antonio Guerrero,46,Spain,antonio.guerrero@example.com,male,Mens Cotton Jacket,men's clothing,72.57,Unknown,Unknown,2025-07-18 04:24:36,1
6d73bf78-95a8-4976-8be5-8d4e58b7ece2,Rufino Pineda,80,Mexico,rufino.pineda@example.com,male,Solid Gold Petite Micropave ,jewelery,250.98,Netbanking,iPhone 13,2025-07-18 02:15:36,0
91a0ed29-e78d-4cdf-a65e-59c98e6f112a,Yudit Lavreckiy,63,Ukraine,yudit.lavreckiy@example.com,female,Opna Women's Short Sleeve Moisture,women's clothing,11.58,Debit Card,Windows PC,2025-08-13 04:58:36,0
79e644d1-afcc-4b1d-b614-a5504431f32e,Lyubozar Fedechko,44,Ukraine,lyubozar.fedechko@example.com,male,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,144.72,Unknown,iPhone 13,2025-08-08 19:07:36,1
e4db5040-c8f3-420e-a8a3-d44a79200a54,Olja RatkovićRistić,44,Serbia,olja.ratkovicristic@example.com,female,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,155.47,Debit Card,Unknown,2025-07-29 03:40:36,1
ca185a16-6869-47a4-9854-8065a164afbb,Maria Živković,70,Serbia,maria.zivkovic@example.com,female,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,780.66,Debit Card,Windows PC,2025-08-04 00:45:36,1
83b0881b-4b63-42ae-b7bf-2e5fa4275a18,Ljuba Simić,55,Serbia,ljuba.simic@example.com,male,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,13.88,UPI,Macbook,2025-08-03 15:48:36,0
5f130c81-afdb-4c61-b1fb-8ba9d69e8368,Russel Pereira,46,Brazil,russel.pereira@example.com,male,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,989.49,Netbanking,Macbook,2025-07-21 15:33:36,1
5f130c81-afdb-4c61-b1fb-8ba9d69e8368,Russel Pereira,46,Brazil,russel.pereira@example.com,male,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,146.51,UPI,iPhone 13,2025-08-12 06:39:36,0
fc57d01d-240c-44f3-9a15-3e10b0d53a49,Ernest Evers,31,Germany,ernest.evers@example.com,male,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,157.04,Unknown,Macbook,2025-08-08 13:12:36,1
ee4b2d1f-2eee-457a-b2fe-12116a1c23e7,Krin Matthews,73,Australia,krin.matthews@example.com,female,Mens Casual Slim Fit,men's clothing,15.74,UPI,Android Samsung,2025-08-04 11:34:36,0
76484f0a-af64-49c0-9c20-2261187e6d7f,Silas Olsen,40,Denmark,silas.olsen@example.com,male,Mens Cotton Jacket,men's clothing,75.88,Debit Card,Macbook,2025-08-03 13:22:36,0
52c53958-67e4-4088-9cf2-c0e7da803ca1,Hanna Armstrong,78,Ireland,hanna.armstrong@example.com,female,Mens Cotton Jacket,men's clothing,64.67,Netbanking,Android Samsung,2025-08-08 01:14:36,0
24ecefbd-9e36-43f5-980b-2f4416aa751b,Lucille Lane,31,Australia,lucille.lane@example.com,female,Mens Cotton Jacket,men's clothing,75.9,Unknown,iPhone 13,2025-07-30 07:13:36,1
ef03364a-860b-4974-bfbc-528d1f55a6db,Earl Black,36,United States,earl.black@example.com,male,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,13.31,UPI,Android Samsung,2025-07-27 03:24:36,0
b151b6e6-0736-47c1-8eca-3b859640df48,Abitha Banerjee,64,India,abitha.banerjee@example.com,female,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,149.07,UPI,Macbook,2025-07-15 20:52:36,0
d6af3757-b02f-49a9-8b6c-7f79221a2d6d,Alex Renard,80,France,alex.renard@example.com,male,Solid Gold Petite Micropave ,jewelery,244.03,Debit Card,Macbook,2025-08-11 12:49:36,0
073c5c5f-e8e3-4fb2-bfc1-cc166a857c4a,Clifford Mills,45,United Kingdom,clifford.mills@example.com,male,Mens Cotton Jacket,men's clothing,59.95,Netbanking,Unknown,2025-07-21 11:19:36,1
8cc70a82-ed9e-4f9a-93c3-5eea1131068d,Ben Skarstad,38,Norway,ben.skarstad@example.com,male,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,71.59,Debit Card,Unknown,2025-07-28 22:52:36,1
3fe3a73f-c974-4a88-beb7-b66aefdd45bd,Dobrovist Lucishin,65,Ukraine,dobrovist.lucishin@example.com,male,Solid Gold Petite Micropave ,jewelery,151.76,Credit Card,Windows PC,2025-08-05 00:20:36,0
aa56ad14-c915-41e5-a4e9-a12a7a3e813f,Sergio Villagómez,71,Mexico,sergio.villagomez@example.com,male,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,32.45,Debit Card,iPhone 13,2025-08-13 15:48:36,0
db7f3bec-15e7-434c-bccc-5b515aa37f42,Pedro Gallardo,56,Spain,pedro.gallardo@example.com,male,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1440.27,Debit Card,Macbook,2025-07-30 15:03:36,1
946163c4-d411-4b2c-98d9-e2582f523249,Nicolas Knight,55,Canada,nicolas.knight@example.com,male,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,1019.6,Netbanking,iPhone 13,2025-08-14 06:16:36,1
4018ac90-e7c6-462a-8127-014d1716102c,Niilo Niskanen,76,Finland,niilo.niskanen@example.com,male,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,78.61,UPI,Macbook,2025-07-18 17:00:36,0
9f56f441-9111-4d3f-a8f1-4a774ae810b8,Lila Renaud,79,France,lila.renaud@example.com,female,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,12.41,Netbanking,Unknown,2025-07-22 18:15:36,1
